player_id,player_name,player_position,player_age,player_nat,from_team,to_team,market_value,transfer_fee,season,transfer_direction,international_transfer,from_country,to_country
215096,Jordy de Wijs,Centre-Back,22,Netherlands,PSV Eindhoven,SBV Excelsior Rotterdam,€400k,Loan,2016/2017,in,False,Netherlands,Netherlands
387143,Dogucan Haspolat,Central Midfield,16,Turkey,Excelsior U17,SBV Excelsior Rotterdam,-,-,2016/2017,in,False,Netherlands,Netherlands
117149,Marko Maletic,Centre-Forward,22,Bosnia-Herzegovina,Telstar,SBV Excelsior Rotterdam,€175k,"End of loanJun 30, 2016",2016/2017,in,False,Netherlands,Netherlands
49640,Kevin van Diermen,Centre-Back,26,Netherlands,NAC Breda,SBV Excelsior Rotterdam,€250k,"End of loanJun 30, 2016",2016/2017,in,False,Netherlands,Netherlands
124889,Tom Overtoom,Central Midfield,25,Netherlands,FC Emmen,SBV Excelsior Rotterdam,€200k,"End of loanJun 30, 2016",2016/2017,in,False,Netherlands,Netherlands
260650,Carlo de Reuver,Centre-Forward,21,Netherlands,Helmond Sport,SBV Excelsior Rotterdam,€200k,"End of loanJun 30, 2016",2016/2017,in,False,Netherlands,Netherlands
17320,Rick Kruys,Central Midfield,31,Netherlands,SBV Excelsior Rotterdam,De Meern,€450k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
124889,Tom Overtoom,Central Midfield,25,Netherlands,SBV Excelsior Rotterdam,Almere City,€200k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
95673,Tom van Weert,Centre-Forward,26,Netherlands,SBV Excelsior Rotterdam,FC Groningen,€1.00m,Free transfer,2016/2017,out,False,Netherlands,Netherlands
56381,Adil Auassar,Defensive Midfield,29,Netherlands,SBV Excelsior Rotterdam,Roda JC,€600k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
117149,Marko Maletic,Centre-Forward,22,Bosnia-Herzegovina,SBV Excelsior Rotterdam,Lommel United,€175k,Free transfer,2016/2017,out,True,Netherlands,Belgium
73504,Sander Fischer,Centre-Back,27,Netherlands,SBV Excelsior Rotterdam,Go Ahead Eagles,€800k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
56317,Michiel Hemmen,Centre-Forward,29,Netherlands,SBV Excelsior Rotterdam,SC Cambuur,€250k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
40412,Tom Muyters,Goalkeeper,32,Belgium,SBV Excelsior Rotterdam,Samsunspor,€400k,Free transfer,2016/2017,out,True,Netherlands,Turkey
177821,Daryl van Mieghem,Left Winger,26,Netherlands,SBV Excelsior Rotterdam,Heracles Almelo,€500k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
49640,Kevin van Diermen,Centre-Back,26,Netherlands,SBV Excelsior Rotterdam,NAC Breda,€250k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
117671,Jeff Stans,Defensive Midfield,26,Netherlands,SBV Excelsior Rotterdam,NAC Breda,€850k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
260650,Carlo de Reuver,Centre-Forward,22,Netherlands,SBV Excelsior Rotterdam,VV Capelle,€100k,Loan,2016/2017,out,False,Netherlands,Netherlands
232219,Brandley Kuwas,Right Winger,23,Curacao,SBV Excelsior Rotterdam,Heracles Almelo,€1.00m,?,2016/2017,out,False,Netherlands,Netherlands
257988,Leeroy Owusu,Right-Back,20,Netherlands,SBV Excelsior Rotterdam,Ajax U21,€300k,"End of loanFeb 22, 2017",2016/2017,out,False,Netherlands,Netherlands
63334,Daan Bovenberg,Right-Back,27,Netherlands,SBV Excelsior Rotterdam,Retired,€300k,-,2016/2017,out,True,Netherlands,
187301,Yoëll van Nieff,Defensive Midfield,23,Netherlands,SBV Excelsior Rotterdam,FC Groningen,€500k,"End of loanJun 30, 2016",2016/2017,out,False,Netherlands,Netherlands
129581,Jordy Croux,Right Winger,22,Belgium,MVV Maastricht,Willem II Tilburg,€250k,€150k,2016/2017,in,False,Netherlands,Netherlands
272707,Elmo Lieftink,Defensive Midfield,22,Netherlands,Vitesse,Willem II Tilburg,€100k,Free transfer,2016/2017,in,False,Netherlands,Netherlands
164292,Fran Sol,Centre-Forward,24,Spain,Villarreal CF B,Willem II Tilburg,-,Free transfer,2016/2017,in,True,Spain,Netherlands
244548,Andreias Calcan,Left Winger,22,Romania,U Cluj,Willem II Tilburg,€150k,Free transfer,2016/2017,in,True,Romania,Netherlands
106634,Pele van Anholt,Right-Back,25,Netherlands,Heerenveen,Willem II Tilburg,€1.50m,Free transfer,2016/2017,in,False,Netherlands,Netherlands
93393,Darryl Lachman,Centre-Back,26,Curacao,Sheff Wed,Willem II Tilburg,€800k,Free transfer,2016/2017,in,True,England,Netherlands
178219,Thom Haye,Central Midfield,21,Netherlands,AZ Alkmaar,Willem II Tilburg,€1.25m,Free transfer,2016/2017,in,False,Netherlands,Netherlands
314959,Obbi Oulare,Centre-Forward,21,Belgium,Watford,Willem II Tilburg,€3.00m,Loan,2016/2017,in,True,England,Netherlands
264857,Jari Schuurman,Attacking Midfield,19,Netherlands,Feyenoord,Willem II Tilburg,€500k,Loan,2016/2017,in,False,Netherlands,Netherlands
179838,Vajebah Sakor,Defensive Midfield,20,Norway,Juventus,Willem II Tilburg,€300k,Loan,2016/2017,in,True,Italy,Netherlands
203938,Branco van den Boomen,Central Midfield,21,Netherlands,Heerenveen,Willem II Tilburg,€750k,Loan,2016/2017,in,False,Netherlands,Netherlands
408438,Asumah Abubakar,Right Winger,19,Portugal,Willem II U19,Willem II Tilburg,€50k,-,2016/2017,in,False,Netherlands,Netherlands
315139,Dani Koks,Central Midfield,18,Netherlands,Willem II U19,Willem II Tilburg,-,-,2016/2017,in,False,Netherlands,Netherlands
78507,Derrick Tshimanga,Left-Back,27,Belgium,Without Club,Willem II Tilburg,€1.00m,-,2016/2017,in,True,,Netherlands
205128,Mattijs Branderhorst,Goalkeeper,22,Netherlands,MVV Maastricht,Willem II Tilburg,€100k,"End of loanJun 30, 2016",2016/2017,in,False,Netherlands,Netherlands
272844,Jordy Vleugels,Central Midfield,20,Belgium,FC Dordrecht,Willem II Tilburg,€50k,"End of loanJun 30, 2016",2016/2017,in,False,Netherlands,Netherlands
84260,Nicky Kuiper,Left-Back,27,Netherlands,Willem II Tilburg,FC Eindhoven,€100k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
187598,Terell Ondaan,Right Winger,22,Guyana,Willem II Tilburg,Excelsior,€750k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
19061,Frank van der Struijk,Right-Back,31,Netherlands,Willem II Tilburg,Dundee United,€600k,Free transfer,2016/2017,out,True,Netherlands,Scotland
29324,Robert Braber,Attacking Midfield,33,Netherlands,Willem II Tilburg,Helmond Sport,€400k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
272844,Jordy Vleugels,Central Midfield,20,Belgium,Willem II Tilburg,FC Dordrecht,€75k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
24819,Nick van der Velden,Left Winger,34,Netherlands,Willem II Tilburg,Dundee United,€500k,Free transfer,2016/2017,out,True,Netherlands,Scotland
4452,Robbie Haemhouts,Central Midfield,32,Belgium,Willem II Tilburg,NAC Breda,€600k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
61809,Rochdi Achenteh,Left-Back,28,Morocco,Willem II Tilburg,Go Ahead Eagles,€500k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
80756,Bruno Andrade,Left Winger,27,Brazil,Willem II Tilburg,H. Kfar Saba,€750k,?,2016/2017,out,True,Netherlands,Israel
13074,David Meul,Goalkeeper,34,Belgium,Willem II Tilburg,Retired,€300k,-,2016/2017,out,True,Netherlands,
55210,Adam Nemec,Centre-Forward,30,Slovakia,Willem II Tilburg,Without Club,€300k,-,2016/2017,out,True,Netherlands,
186858,Lesly de Sa,Right Winger,23,Netherlands,Willem II Tilburg,Ajax,€500k,"End of loanJun 30, 2016",2016/2017,out,False,Netherlands,Netherlands
116636,Guus Hupperts,Right Winger,24,Netherlands,Willem II Tilburg,AZ Alkmaar,€1.00m,"End of loanJun 30, 2016",2016/2017,out,False,Netherlands,Netherlands
203342,Andy Kawaya,Left Winger,19,Belgium,Willem II Tilburg,RSC Anderlecht,€1.00m,"End of loanJun 30, 2016",2016/2017,out,True,Netherlands,Belgium
148344,Lucas Andersen,Left Winger,21,Denmark,Willem II Tilburg,Ajax,€2.00m,"End of loanJun 30, 2016",2016/2017,out,False,Netherlands,Netherlands
130280,Janne Saksela,Right-Back,23,Finland,RoPS,Sparta Rotterdam,€350k,Free transfer,2016/2017,in,True,Finland,Netherlands
241501,Stijn Spierings,Attacking Midfield,20,Netherlands,AZ Alkmaar,Sparta Rotterdam,€150k,Free transfer,2016/2017,in,False,Netherlands,Netherlands
456968,Alessandro Rodrigues,Forward,17,Belgium,KV Oostende B,Sparta Rotterdam,-,Free transfer,2016/2017,in,True,Belgium,Netherlands
288259,Michael Verrips,Goalkeeper,19,Netherlands,FC Twente U21,Sparta Rotterdam,€50k,Free transfer,2016/2017,in,False,Netherlands,Netherlands
456530,Cyril Chevreuil,Centre-Forward,26,France,Aubagne,Sparta Rotterdam,-,Free transfer,2016/2017,in,True,France,Netherlands
338811,Lovette Felicia,Right Winger,20,Netherlands,Te Werve ,Sparta Rotterdam,-,Free transfer,2016/2017,in,False,Netherlands,Netherlands
212849,Iván Calero,Right-Back,21,Spain,Derby,Sparta Rotterdam,-,Free transfer,2016/2017,in,True,England,Netherlands
272684,Abdul Bai Kamara,Centre-Back,20,Netherlands,NEC U21,Sparta Rotterdam,€50k,Free transfer,2016/2017,in,False,Netherlands,Netherlands
214798,Craig Goodwin,Left Winger,24,Australia,Adelaide United,Sparta Rotterdam,€300k,Free transfer,2016/2017,in,True,Australia,Netherlands
196240,Mathias Pogba,Centre-Forward,26,Guinea,Partick Thistle,Sparta Rotterdam,€125k,Free transfer,2016/2017,in,True,Scotland,Netherlands
129991,Bart Vriends,Centre-Back,25,Netherlands,Go Ahead Eagles,Sparta Rotterdam,€500k,Free transfer,2016/2017,in,False,Netherlands,Netherlands
126413,Jerson Cabral,Left Winger,26,Netherlands,SC Bastia,Sparta Rotterdam,€1.25m,Loan,2016/2017,in,True,France,Netherlands
126700,Florian Pinteaux,Left-Back,24,France,LB Châteauroux,Sparta Rotterdam,€300k,?,2016/2017,in,True,France,Netherlands
48052,Martin Pusic,Centre-Forward,29,Austria,FC Midtjylland,Sparta Rotterdam,€700k,Loan,2016/2017,in,True,Denmark,Netherlands
260664,Zakaria El Azzouzi,Centre-Forward,20,Netherlands,Ajax U21,Sparta Rotterdam,€1.00m,Loan,2016/2017,in,False,Netherlands,Netherlands
416392,Akram Salhi,Attacking Midfield,19,Netherlands,Sparta U19,Sparta Rotterdam,€25k,-,2016/2017,in,False,Netherlands,Netherlands
416395,Serghino Sanches,Left-Back,18,Netherlands,Sparta U19,Sparta Rotterdam,-,-,2016/2017,in,False,Netherlands,Netherlands
16913,David Mendes da Silva,Defensive Midfield,33,Netherlands,Career break,Sparta Rotterdam,-,-,2016/2017,in,True,,Netherlands
443083,Jaimy Brute,Defensive Midfield,17,Netherlands,Sparta R. U17,Sparta Rotterdam,-,-,2016/2017,in,False,Netherlands,Netherlands
315211,Sherel Floranus,Right-Back,17,Netherlands,Sparta U21,Sparta Rotterdam,€75k,-,2016/2017,in,False,Netherlands,Netherlands
273031,Koen Muller,Centre-Back,20,Netherlands,Without Club,Sparta Rotterdam,-,-,2016/2017,in,True,,Netherlands
432852,Deroy Duarte,Central Midfield,16,Netherlands,Sparta R. U17,Sparta Rotterdam,-,-,2016/2017,in,False,Netherlands,Netherlands
337669,Ilias Alhaft,Right Winger,19,Netherlands,Sparta U19,Sparta Rotterdam,€25k,-,2016/2017,in,False,Netherlands,Netherlands
258516,Jeffrey Neral,Right-Back,18,Netherlands,Sparta U21,Sparta Rotterdam,€50k,-,2016/2017,in,False,Netherlands,Netherlands
409116,Ruggero Mannes,Right-Back,18,Netherlands,Sparta U19,Sparta Rotterdam,-,-,2016/2017,in,False,Netherlands,Netherlands
153392,Youri Loen,Central Midfield,25,Netherlands,Fortuna Sittard,Sparta Rotterdam,€125k,"End of loanJun 30, 2016",2016/2017,in,False,Netherlands,Netherlands
222048,Melvin Vissers,Attacking Midfield,20,Netherlands,Sparta Rotterdam,DHC Delft,€50k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
216818,Romano van der Stoep,Attacking Midfield,21,Netherlands,Sparta Rotterdam,Rijnvogels,€75k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
153392,Youri Loen,Central Midfield,25,Netherlands,Sparta Rotterdam,FC Emmen,€150k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
241486,Finn Stokkers,Centre-Forward,20,Netherlands,Sparta Rotterdam,Fortuna Sittard,€150k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
43766,Johan Voskamp,Centre-Forward,31,Netherlands,Sparta Rotterdam,RKC Waalwijk,€200k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
241474,Yesin Ben Mohamadi,Attacking Midfield,20,Netherlands,Sparta Rotterdam,RKC Waalwijk,€25k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
321098,Cody Claver,Centre-Back,19,Netherlands,Sparta Rotterdam,SC Cambuur U21,€25k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
195499,Giovanni Hiwat,Right Winger,22,Netherlands,Sparta Rotterdam,Helmond Sport,€100k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
187288,Robert Klaasen,Defensive Midfield,23,Netherlands,Sparta Rotterdam,De Graafschap,€150k,Loan,2016/2017,out,False,Netherlands,Netherlands
260664,Zakaria El Azzouzi,Centre-Forward,20,Netherlands,Sparta Rotterdam,Ajax U21,€800k,"End of loanMar 28, 2017",2016/2017,out,False,Netherlands,Netherlands
45534,Christian Supusepa,Left-Back,27,Netherlands,Sparta Rotterdam,Without Club,€150k,-,2016/2017,out,True,Netherlands,
341447,Michael Fabrie,Goalkeeper,18,Netherlands,Sparta Rotterdam,Sparta U21,-,-,2016/2017,out,False,Netherlands,Netherlands
416392,Akram Salhi,Attacking Midfield,19,Netherlands,Sparta Rotterdam,Without Club,€25k,-,2016/2017,out,True,Netherlands,
456530,Cyril Chevreuil,Centre-Forward,27,France,Sparta Rotterdam,Without Club,€75k,-,2016/2017,out,True,Netherlands,
216812,Huseyin Dogan,Centre-Forward,22,Netherlands,Sparta Rotterdam,Without Club,€125k,-,2016/2017,out,True,Netherlands,
280448,Yaël Eisden,Defensive Midfield,22,Curacao,Sparta Rotterdam,Without Club,€75k,-,2016/2017,out,True,Netherlands,
9604,Sherjill MacDonald,Centre-Forward,31,Netherlands,Sparta Rotterdam,KVC Westerlo,€250k,"End of loanJun 30, 2016",2016/2017,out,True,Netherlands,Belgium
241501,Stijn Spierings,Attacking Midfield,20,Netherlands,Sparta Rotterdam,AZ Alkmaar,€150k,"End of loanJun 30, 2016",2016/2017,out,False,Netherlands,Netherlands
73504,Sander Fischer,Centre-Back,27,Netherlands,Excelsior,Go Ahead Eagles Deventer,€800k,Free transfer,2016/2017,in,False,Netherlands,Netherlands
61809,Rochdi Achenteh,Left-Back,28,Morocco,Willem II,Go Ahead Eagles Deventer,€500k,Free transfer,2016/2017,in,False,Netherlands,Netherlands
101657,Joey Suk,Central Midfield,26,Netherlands,NAC Breda,Go Ahead Eagles Deventer,€225k,Free transfer,2016/2017,in,False,Netherlands,Netherlands
61666,Henrik Ojamaa,Left Winger,25,Estonia,FC Wacker,Go Ahead Eagles Deventer,€300k,Free transfer,2016/2017,in,True,Austria,Netherlands
186790,Sinan Bytyqi,Attacking Midfield,21,Kosovo,Man City U23,Go Ahead Eagles Deventer,€500k,Loan,2016/2017,in,True,England,Netherlands
198070,Elvis Manu,Left Winger,23,Netherlands,Brighton,Go Ahead Eagles Deventer,€1.50m,Loan,2016/2017,in,True,England,Netherlands
81346,Kevin Brands,Attacking Midfield,28,Netherlands,NAC Breda,Go Ahead Eagles Deventer,€250k,Free transfer,2016/2017,in,False,Netherlands,Netherlands
225716,Sam Hendriks,Centre-Forward,21,Netherlands,Ajax U21,Go Ahead Eagles Deventer,€200k,Free transfer,2016/2017,in,False,Netherlands,Netherlands
223225,Dan Crowley,Attacking Midfield,19,England,Arsenal U23,Go Ahead Eagles Deventer,€250k,Loan,2016/2017,in,True,England,Netherlands
215648,Ludcinio Marengo,Left Winger,25,Netherlands,ADO Den Haag,Go Ahead Eagles Deventer,€450k,Loan,2016/2017,in,False,Netherlands,Netherlands
168162,Sébastien Locigno,Right-Back,20,Belgium,KV Oostende,Go Ahead Eagles Deventer,€200k,Loan,2016/2017,in,True,Belgium,Netherlands
242273,Pedro Chirivella,Central Midfield,19,Spain,Liverpool U23,Go Ahead Eagles Deventer,€100k,Loan,2016/2017,in,True,England,Netherlands
84162,Marcel Ritzmaier,Central Midfield,23,Austria,PSV Eindhoven,Go Ahead Eagles Deventer,€900k,Loan,2016/2017,in,False,Netherlands,Netherlands
162672,Jarchinio Antonia,Right Winger,25,Curacao,Without Club,Go Ahead Eagles Deventer,€900k,-,2016/2017,in,True,,Netherlands
422768,Thijs Dekker,Defensive Midfield,19,Netherlands,Go Ahead U19,Go Ahead Eagles Deventer,-,-,2016/2017,in,False,Netherlands,Netherlands
61666,Henrik Ojamaa,Left Winger,26,Estonia,Dundee FC,Go Ahead Eagles Deventer,€300k,"End of loanMay 31, 2017",2016/2017,in,True,Scotland,Netherlands
146281,Lum Rexhepi,Centre-Back,24,Kosovo,Without Club,Go Ahead Eagles Deventer,€100k,-,2016/2017,in,True,,Netherlands
182575,Nick de Bondt,Left Winger,22,Netherlands,FC Dordrecht,Go Ahead Eagles Deventer,€75k,"End of loanJun 30, 2016",2016/2017,in,False,Netherlands,Netherlands
203939,Robin van der Meer,Left-Back,21,Netherlands,Go Ahead Eagles Deventer,FC Utrecht,€150k,€300k,2016/2017,out,False,Netherlands,Netherlands
81346,Kevin Brands,Attacking Midfield,28,Netherlands,Go Ahead Eagles Deventer,Samsunspor,€200k,Free transfer,2016/2017,out,True,Netherlands,Turkey
187291,Sven Nieuwpoort,Centre-Back,23,Netherlands,Go Ahead Eagles Deventer,De Graafschap,€250k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
129991,Bart Vriends,Centre-Back,25,Netherlands,Go Ahead Eagles Deventer,Sparta R.,€500k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
111197,Jerry van Wolfgang,Left Midfield,24,Netherlands,Go Ahead Eagles Deventer,Orange County,€200k,Free transfer,2016/2017,out,True,Netherlands,United States
182575,Nick de Bondt,Left Winger,22,Netherlands,Go Ahead Eagles Deventer,De Treffers,€75k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
328687,Puck Postma,Right Winger,19,Netherlands,Go Ahead Eagles Deventer,Koninklijke HFC,€25k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
230500,Maurits Schmitz,Goalkeeper,23,Netherlands,Go Ahead Eagles Deventer,Spakenburg,€50k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
111191,Jeffrey Rijsdijk,Central Midfield,28,Netherlands,Go Ahead Eagles Deventer,Almere City,€300k,Free transfer,2016/2017,out,False,Netherlands,Netherlands
109305,Adam Sarota,Right Midfield,27,Australia,Go Ahead Eagles Deventer,Unknown,€300k,Free transfer,2016/2017,out,True,Netherlands,
68947,Randy Wolters,Left Winger,26,Netherlands,Go Ahead Eagles Deventer,ADO Den Haag,€500k,Loan,2016/2017,out,False,Netherlands,Netherlands
355685,Orhan Džepar,Attacking Midfield,20,Netherlands,Go Ahead Eagles Deventer,Telstar,€75k,Loan,2016/2017,out,False,Netherlands,Netherlands
207049,Elvio van Overbeek,Right Winger,22,Netherlands,Go Ahead Eagles Deventer,De Graafschap,€200k,Loan,2016/2017,out,False,Netherlands,Netherlands
199380,Kenny Teijsse,Defensive Midfield,24,Netherlands,Go Ahead Eagles Deventer,SF Deltas,€275k,?,2016/2017,out,True,Netherlands,United States
224001,Teije ten Den,Centre-Forward,23,Netherlands,Go Ahead Eagles Deventer,Helmond Sport,€100k,Loan,2016/2017,out,False,Netherlands,Netherlands
61666,Henrik Ojamaa,Left Winger,25,Estonia,Go Ahead Eagles Deventer,Dundee FC,€300k,Loan,2016/2017,out,True,Netherlands,Scotland
198070,Elvis Manu,Left Winger,23,Netherlands,Go Ahead Eagles Deventer,Brighton,€1.00m,"End of loanMay 8, 2017",2016/2017,out,True,Netherlands,England
186790,Sinan Bytyqi,Attacking Midfield,21,Kosovo,Go Ahead Eagles Deventer,Man City U23,€500k,"End of loanDec 31, 2016",2016/2017,out,True,Netherlands,England
272698,Mohamed Hamdaoui,Left Winger,23,Netherlands,Go Ahead Eagles Deventer,Without Club,€50k,-,2016/2017,out,True,Netherlands,
129554,Steven Berghuis,Right Winger,25,Netherlands,Watford,Feyenoord Rotterdam,€5.50m,€6.50m,2017/2018,in,True,England,Netherlands
228444,Ridgeciano Haps,Left-Back,24,Netherlands,AZ Alkmaar,Feyenoord Rotterdam,€5.00m,€6.00m,2017/2018,in,False,Netherlands,Netherlands
288253,Jeremiah St. Juste,Centre-Back,20,Netherlands,Heerenveen,Feyenoord Rotterdam,€3.50m,€4.80m,2017/2018,in,False,Netherlands,Netherlands
287579,Sofyan Amrabat,Central Midfield,20,Morocco,FC Utrecht,Feyenoord Rotterdam,€3.00m,€4.00m,2017/2018,in,False,Netherlands,Netherlands
159668,Sam Larsson,Left Winger,24,Sweden,Heerenveen,Feyenoord Rotterdam,€7.00m,€4.00m,2017/2018,in,False,Netherlands,Netherlands
182574,Jean-Paul Boëtius,Attacking Midfield,23,Netherlands,FC Basel,Feyenoord Rotterdam,€2.20m,€1.50m,2017/2018,in,True,Switzerland,Netherlands
4380,Robin van Persie,Centre-Forward,34,Netherlands,Fenerbahce,Feyenoord Rotterdam,€4.00m,Free transfer,2017/2018,in,True,Turkey,Netherlands
335209,Kevin Diks,Right-Back,20,Netherlands,Fiorentina,Feyenoord Rotterdam,€1.50m,Loan,2017/2018,in,True,Italy,Netherlands
369319,Dylan Vente,Centre-Forward,18,Netherlands,Feyenoord U19,Feyenoord Rotterdam,€100k,-,2017/2018,in,False,Netherlands,Netherlands
339340,Tyrell Malacia,Left-Back,17,Netherlands,Feyenoord U19,Feyenoord Rotterdam,-,-,2017/2018,in,False,Netherlands,Netherlands
258364,Calvin Verdonk,Left-Back,21,Netherlands,NEC Nijmegen,Feyenoord Rotterdam,€500k,"End of loanJun 30, 2018",2017/2018,in,False,Netherlands,Netherlands
387241,Ramón ten Hove,Goalkeeper,19,Netherlands,Feyenoord U19,Feyenoord Rotterdam,-,-,2017/2018,in,False,Netherlands,Netherlands
315138,Mats Knoester,Centre-Back,18,Netherlands,Feyenoord U19,Feyenoord Rotterdam,-,-,2017/2018,in,False,Netherlands,Netherlands
258364,Calvin Verdonk,Left-Back,20,Netherlands,PEC Zwolle,Feyenoord Rotterdam,€550k,"End of loanJun 30, 2017",2017/2018,in,False,Netherlands,Netherlands
111180,Warner Hahn,Goalkeeper,25,Netherlands,Excelsior,Feyenoord Rotterdam,€1.75m,"End of loanJun 30, 2017",2017/2018,in,False,Netherlands,Netherlands
264857,Jari Schuurman,Attacking Midfield,20,Netherlands,Willem II,Feyenoord Rotterdam,€700k,"End of loanJun 30, 2017",2017/2018,in,False,Netherlands,Netherlands
205006,Rick Karsdorp,Right-Back,22,Netherlands,Feyenoord Rotterdam,AS Roma,€9.00m,€16.00m,2017/2018,out,True,Netherlands,Italy
152651,Terence Kongolo,Centre-Back,23,Netherlands,Feyenoord Rotterdam,Monaco,€10.00m,€15.00m,2017/2018,out,True,Netherlands,France
27805,Eljero Elia,Left Winger,30,Netherlands,Feyenoord Rotterdam,Basaksehir,€6.00m,€1.10m,2017/2018,out,True,Netherlands,Turkey
221766,Lucas Woudenberg,Left-Back,23,Netherlands,Feyenoord Rotterdam,Heerenveen,€1.00m,€700k,2017/2018,out,False,Netherlands,Netherlands
111180,Warner Hahn,Goalkeeper,25,Netherlands,Feyenoord Rotterdam,Heerenveen,€1.75m,€500k,2017/2018,out,False,Netherlands,Netherlands
37217,Pär Hansson,Goalkeeper,31,Sweden,Feyenoord Rotterdam,Helsingborg,€500k,Free transfer,2017/2018,out,True,Netherlands,Sweden
250450,Wessel Dammers,Centre-Back,22,Netherlands,Feyenoord Rotterdam,Fortuna Sittard,€300k,Free transfer,2017/2018,out,False,Netherlands,Netherlands
30290,Kenneth Vermeer,Goalkeeper,32,Netherlands,Feyenoord Rotterdam,Club Brugge,€3.50m,Loan,2017/2018,out,True,Netherlands,Belgium
384587,Mo El Hankouri,Left Winger,20,Morocco,Feyenoord Rotterdam,Willem II,€400k,Loan,2017/2018,out,False,Netherlands,Netherlands
264857,Jari Schuurman,Attacking Midfield,20,Netherlands,Feyenoord Rotterdam,NEC Nijmegen,€700k,Loan,2017/2018,out,False,Netherlands,Netherlands
130257,Miquel Nelom,Left-Back,27,Netherlands,Feyenoord Rotterdam,Sparta R.,€750k,Loan,2017/2018,out,False,Netherlands,Netherlands
59594,Marko Vejinović,Defensive Midfield,27,Netherlands,Feyenoord Rotterdam,AZ Alkmaar,€2.25m,Loan,2017/2018,out,False,Netherlands,Netherlands
322985,Gustavo Hamer,Central Midfield,20,Netherlands,Feyenoord Rotterdam,FC Dordrecht,€350k,Loan,2017/2018,out,False,Netherlands,Netherlands
255474,Simon Gustafson,Attacking Midfield,22,Sweden,Feyenoord Rotterdam,Roda JC,€1.50m,Loan,2017/2018,out,False,Netherlands,Netherlands
258364,Calvin Verdonk,Left-Back,20,Netherlands,Feyenoord Rotterdam,NEC Nijmegen,€550k,Loan,2017/2018,out,False,Netherlands,Netherlands
56523,Michiel Kramer,Centre-Forward,29,Netherlands,Feyenoord Rotterdam,Without Club,€1.50m,-,2017/2018,out,True,Netherlands,
4010,Dirk Kuyt,Right Winger,36,Netherlands,Feyenoord Rotterdam,Retired,€1.50m,-,2017/2018,out,True,Netherlands,
129554,Steven Berghuis,Right Winger,25,Netherlands,Feyenoord Rotterdam,Watford,€5.50m,"End of loanJun 30, 2017",2017/2018,out,True,Netherlands,England
263361,Maximilian Wöber,Centre-Back,19,Austria,Rapid Vienna,Ajax Amsterdam,€700k,€8.10m,2017/2018,in,True,Austria,Netherlands
369684,Rasmus Kristensen,Right-Back,20,Denmark,FC Midtjylland,Ajax Amsterdam,€1.75m,€5.50m,2017/2018,in,True,Denmark,Netherlands
131225,Nicolás Tagliafico,Left-Back,25,Argentina,Independiente,Ajax Amsterdam,€6.00m,€4.00m,2017/2018,in,True,Argentina,Netherlands
331057,Luis Manuel Orejuela,Right-Back,21,Colombia,Deportivo Cali,Ajax Amsterdam,€300k,€3.65m,2017/2018,in,True,Colombia,Netherlands
45509,Siem de Jong,Attacking Midfield,28,Netherlands,Newcastle,Ajax Amsterdam,€5.50m,€2.30m,2017/2018,in,True,England,Netherlands
418543,Perr Schuurs,Centre-Back,18,Netherlands,Fortuna Sittard,Ajax Amsterdam,€500k,€2.00m,2017/2018,in,False,Netherlands,Netherlands
123520,Benjamin van Leer,Goalkeeper,25,Netherlands,Roda JC,Ajax Amsterdam,€1.50m,€700k,2017/2018,in,False,Netherlands,Netherlands
64352,Konstantinos Lamprou,Goalkeeper,25,Greece,Willem II,Ajax Amsterdam,€1.25m,Free transfer,2017/2018,in,False,Netherlands,Netherlands
4357,Klaas-Jan Huntelaar,Centre-Forward,33,Netherlands,FC Schalke 04,Ajax Amsterdam,€2.00m,Free transfer,2017/2018,in,True,Germany,Netherlands
340456,Noussair Mazraoui,Right-Back,20,Morocco,Ajax U21,Ajax Amsterdam,€600k,-,2017/2018,in,False,Netherlands,Netherlands
