,player_id,player_name,player_position,player_age,player_nat,from_team,to_team,season,transfer_direction,international_transfer,from_country,to_country,market_value_number,transfer_fee_number,transfer_fee_other
190,242189,Jan Louwers,Right Winger,29,Netherlands,Eindhoven,PSV Eindhoven,1960/1961,in,False,Netherlands,Netherlands,0.0,30,
191,188709,Gerrit van Tilburg,Midfielder,18,Netherlands,Woensel,PSV Eindhoven,1960/1961,in,False,Netherlands,Netherlands,0.0,0,?
192,240428,Cor Smulders,Defender,24,Netherlands,PSV Eindhoven,NEC,1960/1961,out,False,Netherlands,Netherlands,0.0,11,
193,346529,Wim van Kessel,Left-Back,23,Netherlands,PSV Eindhoven,Eindhoven,1960/1961,out,False,Netherlands,Netherlands,0.0,10,
194,515879,Daniel Ekner,Forward,32,Sweden,PSV Eindhoven,Örgryte,1960/1961,out,True,Netherlands,Sweden,0.0,0,?
195,240407,Piet Fransen,Left Winger,40,Netherlands,PSV Eindhoven,Retired,1960/1961,out,True,Netherlands,,0.0,0,-
196,289345,Fred Röhrig,Left Midfield,33,Netherlands,PSV Eindhoven,Retired,1960/1961,out,True,Netherlands,,0.0,0,-
197,391509,Piet van Neer,Goalkeeper,25,Netherlands,Willem II,MVV Maastricht,1960/1961,in,False,Netherlands,Netherlands,0.0,0,?
198,535909,Karl Vigna,Forward,28,Germany,Spora Luxemburg,MVV Maastricht,1960/1961,in,True,Luxembourg,Netherlands,0.0,0,?
199,151902,Jeu van Bun,Right-Back,41,Netherlands,MVV Maastricht,Willem II,1960/1961,out,False,Netherlands,Netherlands,0.0,0,?
200,240603,Breur Weijzen,Goalkeeper,26,Netherlands,MVV Maastricht,Unknown,1960/1961,out,True,Netherlands,,0.0,0,?
201,151902,Jeu van Bun,Right-Back,41,Netherlands,MVV,Willem II Tilburg,1960/1961,in,False,Netherlands,Netherlands,0.0,0,?
202,153037,Sjef Mertens,Defender,34,Netherlands,Unknown,Willem II Tilburg,1960/1961,in,True,,Netherlands,0.0,0,?
203,109355,Hans-Georg Lambert,Defender,20,Germany,Saarbrücken,Willem II Tilburg,1960/1961,in,True,Germany,Netherlands,0.0,0,?
204,221360,Jan van Helden,Defender,25,Netherlands,NAC,Willem II Tilburg,1960/1961,in,False,Netherlands,Netherlands,0.0,0,?
205,188752,Willy Senders,Right Winger,19,Netherlands,DVS,Willem II Tilburg,1960/1961,in,False,Netherlands,Netherlands,0.0,0,?
206,244094,Kurt Zaro,Forward,31,Germany,Willem II Tilburg,SW Essen,1960/1961,out,True,Netherlands,Germany,0.0,0,?
207,391509,Piet van Neer,Goalkeeper,25,Netherlands,Willem II Tilburg,MVV,1960/1961,out,False,Netherlands,Netherlands,0.0,0,?
208,279811,Piet van Miert,Centre-Forward,21,Netherlands,DHC Delft,RV & AV Sparta,1960/1961,in,False,Netherlands,Netherlands,0.0,21,
209,316435,Jan Kok,Sweeper,21,Netherlands,Leonidas,RV & AV Sparta,1960/1961,in,False,Netherlands,Netherlands,0.0,0,?
210,316432,Henk Janssen,Centre-Forward,23,Netherlands,Stormvogels,RV & AV Sparta,1960/1961,in,False,Netherlands,Netherlands,0.0,0,?
211,316873,Ben de Vries,Forward,18,Netherlands,Sparta Youth,RV & AV Sparta,1960/1961,in,False,Netherlands,Netherlands,0.0,0,-
212,152125,Wim van der Gijp,Midfielder,31,Netherlands,RV & AV Sparta,DHC Delft,1960/1961,out,False,Netherlands,Netherlands,0.0,0,?
213,503577,Hans van Yperen,Right Winger,19,Netherlands,RV & AV Sparta,Hermes-DVS,1960/1961,out,False,Netherlands,Netherlands,0.0,0,?
214,241301,Fred Mühring,Goalkeeper,37,Netherlands,RV & AV Sparta,Retired,1960/1961,out,True,Netherlands,,0.0,0,-
215,207491,Bart Severijnse,Centre-Back,16,Netherlands,Unknown,Ajax Amsterdam,1960/1961,in,True,,Netherlands,0.0,0,?
216,153799,Peet Petersen,Left Winger,19,Netherlands,De Volewijckers,Ajax Amsterdam,1960/1961,in,False,Netherlands,Netherlands,0.0,0,?
217,142888,Piet Keizer,Left Winger,17,Netherlands,Ajax U19,Ajax Amsterdam,1960/1961,in,False,Netherlands,Netherlands,0.0,0,-
218,151765,Wim Bleijenberg,Centre-Forward,29,Netherlands,Ajax Amsterdam,Blauw-Wit,1960/1961,out,False,Netherlands,Netherlands,0.0,18,
219,207451,Bobby Haarms,Midfielder,26,Netherlands,Ajax Amsterdam,Retired,1960/1961,out,True,Netherlands,,0.0,0,-
220,207296,Cor Geelhuizen,Left-Back,31,Netherlands,Ajax Amsterdam,Retired,1960/1961,out,True,Netherlands,,0.0,0,-
221,240684,Jacques Westphaal,Defender,31,Netherlands,Elinkwijk,DWS/Amsterdam,1960/1961,in,False,Netherlands,Netherlands,0.0,0,?
222,352050,Paul Amara,Forward,24,Algeria,Veendam,DWS/Amsterdam,1960/1961,in,False,Netherlands,Netherlands,0.0,0,?
223,151864,Joop Burgers,Midfielder,20,Netherlands,Unknown,DWS/Amsterdam,1960/1961,in,True,,Netherlands,0.0,0,?
224,242243,Cees Kick,Left Winger,23,Netherlands,DWS/Amsterdam,NEC,1960/1961,out,False,Netherlands,Netherlands,0.0,0,Loan
225,153038,Ferry Mesman,Defender,35,Netherlands,DWS/Amsterdam,Retired,1960/1961,out,True,Netherlands,,0.0,0,-
226,153043,Humphrey Mijnals,Centre-Back,31,Netherlands,Elinkwijk,AVV DOS Utrecht,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
227,632016,Karel Sülzle,Right-Back,21,Netherlands,Elinkwijk,AVV DOS Utrecht,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
228,598411,Joop Rooders,Centre-Back,23,Netherlands,RCH,AVV DOS Utrecht,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
229,188769,Gerard Weber,Midfielder,19,Netherlands,Unknown,AVV DOS Utrecht,1961/1962,in,True,,Netherlands,0.0,0,?
230,152662,Cor Luiten,Forward,32,Netherlands,AVV DOS Utrecht,SC Enschede,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
231,154251,Gerrit Voges,Midfielder,28,Netherlands,AVV DOS Utrecht,Willem II,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
232,153059,Frans de Munck,Goalkeeper,38,Netherlands,AVV DOS Utrecht,Veendam,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
233,187019,Gert Bals,Goalkeeper,24,Netherlands,'t Gooi,PSV Eindhoven,1961/1962,in,False,Netherlands,Netherlands,0.0,16,
234,153804,Miel Pijs,Defender,18,Netherlands,De Valk,PSV Eindhoven,1961/1962,in,False,Netherlands,Netherlands,0.0,9,
235,279859,Lambert Maassen,Forward,19,Netherlands,VV UNA,PSV Eindhoven,1961/1962,in,False,Netherlands,Netherlands,0.0,1,
236,152442,Pierre Kerkhoffs,Forward,25,Netherlands,SC Enschede,PSV Eindhoven,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
237,650473,Gordon Nutt,Right Winger,28,England,Southend United,PSV Eindhoven,1961/1962,in,True,England,Netherlands,0.0,0,?
238,152441,Peter Kemper,Forward,18,Netherlands,PSV U19,PSV Eindhoven,1961/1962,in,False,Netherlands,Netherlands,0.0,0,-
239,241210,Tijn van Lier,Forward,20,Netherlands,PSV U19,PSV Eindhoven,1961/1962,in,False,Netherlands,Netherlands,0.0,0,-
240,240431,Jan van den Heuvel,Midfielder,25,Netherlands,PSV Eindhoven,VVV,1961/1962,out,False,Netherlands,Netherlands,0.0,11,
241,240566,Eugéne Rensen,Defender,30,Netherlands,PSV Eindhoven,NEC,1961/1962,out,False,Netherlands,Netherlands,0.0,5,
242,151948,Coen Dillen,Centre-Forward,34,Netherlands,PSV Eindhoven,Helmondia '55,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
243,152529,Piet Kruiver,Centre-Forward,23,Netherlands,PSV Eindhoven,Vicenza,1961/1962,out,True,Netherlands,Italy,0.0,0,?
244,151858,Harry Brüll,Right-Back,26,Netherlands,Verein löschen,MVV Maastricht,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
245,244070,Frans Körver,Goalkeeper,23,Netherlands,Sittardia,MVV Maastricht,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
246,152214,Chiel Haenen,Defender,27,Netherlands,Rapid JC,MVV Maastricht,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
247,188765,Nico Mares,Forward,20,Netherlands,Unknown,MVV Maastricht,1961/1962,in,True,,Netherlands,0.0,0,?
248,151754,Gerardus Bergholtz,Right Winger,21,Netherlands,MVV Maastricht,Feijenoord,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
249,391509,Piet van Neer,Goalkeeper,26,Netherlands,MVV Maastricht,Willem II,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
250,352341,Jo Walhout,Centre-Back,31,Netherlands,Feijenoord,Willem II Tilburg,1961/1962,in,False,Netherlands,Netherlands,0.0,20,
251,152660,Frits Louer,Forward,29,Netherlands,NOAD,Willem II Tilburg,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
252,154251,Gerrit Voges,Midfielder,28,Netherlands,DOS,Willem II Tilburg,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
253,391509,Piet van Neer,Goalkeeper,26,Netherlands,MVV,Willem II Tilburg,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
254,154257,Henk Vriens,Defensive Midfield,17,Netherlands,Willem II U21,Willem II Tilburg,1961/1962,in,False,Netherlands,Netherlands,0.0,0,-
255,595074,Henk Zieltjens,Left Winger,23,Netherlands,Willem II Tilburg,NOAD,1961/1962,out,False,Netherlands,Netherlands,0.0,5,
256,151902,Jeu van Bun,Right-Back,42,Netherlands,Willem II Tilburg,Sparta,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
257,244066,Loek Heestermans,Forward,23,Netherlands,Willem II Tilburg,NOAD,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
258,244058,Piet de Jong,Right Winger,31,Netherlands,Willem II Tilburg,Retired,1961/1962,out,True,Netherlands,,0.0,0,-
259,153037,Sjef Mertens,Defender,35,Netherlands,Willem II Tilburg,Retired,1961/1962,out,True,Netherlands,,0.0,0,-
260,316308,Cor Adelaar,Left Winger,18,Netherlands,Velox,RV & AV Sparta,1961/1962,in,False,Netherlands,Netherlands,0.0,18,
261,151902,Jeu van Bun,Right-Back,42,Netherlands,Willem II,RV & AV Sparta,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
262,316307,Eddy van der Graaf,Forward,18,Netherlands,Hermes-DVS,RV & AV Sparta,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
263,316310,Cees Doesburg,Right Winger,20,Netherlands,Sparta U19,RV & AV Sparta,1961/1962,in,False,Netherlands,Netherlands,0.0,0,-
264,316451,Jan van der Velden,Goalkeeper,21,Netherlands,Jong Sparta,RV & AV Sparta,1961/1962,in,False,Netherlands,Netherlands,0.0,0,-
265,241313,Jany Schilder,Centre-Back,24,Netherlands,RV & AV Sparta,Volendam,1961/1962,out,False,Netherlands,Netherlands,0.0,46,
266,176788,Johnny Crossan,Second Striker,22,Northern Ireland,RV & AV Sparta,Standard Liège,1961/1962,out,True,Netherlands,Belgium,0.0,15,
267,154248,Jan Villerius,Centre-Back,22,Netherlands,RV & AV Sparta,ADO,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
268,239547,Joop Schop,Defender,29,Netherlands,RV & AV Sparta,Unknown,1961/1962,out,True,Netherlands,,0.0,0,?
269,241279,Cor Hendriks,Defender,26,Netherlands,RV & AV Sparta,Excelsior,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
270,241269,Wilco de Boer,Midfielder,21,Netherlands,RV & AV Sparta,Hermes-DVS,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
271,187052,Henk Tijm,Right-Back,25,Netherlands,Alkmaar '54,Ajax Amsterdam,1961/1962,in,False,Netherlands,Netherlands,0.0,57,
272,207489,Jan Dahrs,Defender,26,Netherlands,Unknown,Ajax Amsterdam,1961/1962,in,True,,Netherlands,0.0,0,?
273,187059,Ad Visser,Defender,26,Netherlands,DWS/A,Ajax Amsterdam,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
274,187049,Bert Strijks,Midfielder,16,Netherlands,Unknown,Ajax Amsterdam,1961/1962,in,True,,Netherlands,0.0,0,?
275,207492,Wim van der Werf,Goalkeeper,22,Netherlands,Unknown,Ajax Amsterdam,1961/1962,in,True,,Netherlands,0.0,0,?
276,207306,Jan van Drecht,Goalkeeper,29,Netherlands,Ajax Amsterdam,Alkmaar '54,1961/1962,out,False,Netherlands,Netherlands,0.0,30,
277,207449,Jan Fransz,Centre-Back,24,Netherlands,Ajax Amsterdam,SHS,1961/1962,out,False,Netherlands,Netherlands,0.0,16,
278,151557,Wim Anderiesen Jr.,Centre-Back,29,Netherlands,Ajax Amsterdam,SHS,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
279,207472,Bobby Westra,Forward,20,Netherlands,Ajax Amsterdam,Heracles,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
280,207469,Jan Seelen,Centre-Forward,22,Netherlands,Ajax Amsterdam,Vitesse,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
281,324953,Johnny Schaap,Midfielder,21,Netherlands,Ajax Amsterdam,SHS,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
282,152333,Hans van der Hoek,Defender,28,Netherlands,SC Enschede,HSV ADO,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
283,324274,Jaap van den Berg,Forward,17,Netherlands,Unknown,HSV ADO,1961/1962,in,True,,Netherlands,0.0,0,?
284,154248,Jan Villerius,Centre-Back,22,Netherlands,Sparta,HSV ADO,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
285,257213,Theo van den Burch,Right-Back,17,Netherlands,ADO U19,HSV ADO,1961/1962,in,False,Netherlands,Netherlands,0.0,0,-
286,314512,Jan van der Meer,Centre-Back,25,Netherlands,HSV ADO,Leeuwarden,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
287,349729,Joop Pattiselano,Goalkeeper,26,Netherlands,HSV ADO,Grasshoppers,1961/1962,out,True,Netherlands,Switzerland,0.0,0,?
288,324954,Roel Timmer,Right Winger,25,Netherlands,HSV ADO,SHS,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
289,323127,Jaap Advocaat,Left Winger,20,Netherlands,HSV ADO,SC Enschede,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
290,486469,Peter Hoet,Forward,20,Netherlands,HSV ADO,SHS,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
291,586770,Dick Meijer,Right Winger,18,Netherlands,SDW,SV Blauw-Wit,1961/1962,in,False,Netherlands,Netherlands,0.0,1,
292,306861,Erwin Sparendam,Centre-Back,26,Netherlands,Elinkwijk,SV Blauw-Wit,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
293,153801,Ferry Petterson,Right-Back,22,Netherlands,EDO,SV Blauw-Wit,1961/1962,in,False,Netherlands,Netherlands,0.0,0,
294,151765,Wim Bleijenberg,Centre-Forward,30,Netherlands,SV Blauw-Wit,Go Ahead,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
295,343903,Paul Degenaar,Right Winger,25,Suriname,SV Blauw-Wit,Stormvogels,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
296,343901,Herman Rijkaard,Forward,25,Netherlands,SV Blauw-Wit,Stormvogels,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
297,343893,Kees Noomen,Midfielder,25,Netherlands,SV Blauw-Wit,Stormvogels,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
298,491916,Bap van der Voort,Goalkeeper,29,Netherlands,SV Blauw-Wit,Go Ahead,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
299,491919,Wim Kersbergen,Defender,36,Netherlands,SV Blauw-Wit,Retired,1961/1962,out,True,Netherlands,,0.0,0,-
300,188519,Wim de Jager,Right Winger,17,Netherlands,DWG,DWS/Amsterdam,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
301,592091,Ab Ruitenbeek,Left Winger,18,Netherlands,Rapiditas W.,DWS/Amsterdam,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
302,241206,André Pijlman,Defender,19,Netherlands,De Spartaan,DWS/Amsterdam,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
303,240488,Wim de Kreek,Left Winger,23,Netherlands,DFC,DWS/Amsterdam,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
304,592092,Wim Ruitenbeek,Goalkeeper,22,Netherlands,Rapiditas W.,DWS/Amsterdam,1961/1962,in,False,Netherlands,Netherlands,0.0,0,?
305,242243,Cees Kick,Left Winger,24,Netherlands,NEC,DWS/Amsterdam,1961/1962,in,False,Netherlands,Netherlands,0.0,0,"End of loanJun 1, 1961"
306,244077,Klaas 'Kip' Smit,Left Winger,30,Netherlands,DWS/Amsterdam,Volendam,1961/1962,out,False,Netherlands,Netherlands,0.0,5,
307,187059,Ad Visser,Defender,26,Netherlands,DWS/Amsterdam,Ajax,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
308,242243,Cees Kick,Left Winger,24,Netherlands,DWS/Amsterdam,NEC,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
309,352050,Paul Amara,Forward,25,Algeria,DWS/Amsterdam,Be Quick,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
310,597111,Fred Jaski,Left Winger,20,Netherlands,DWS/Amsterdam,Haarlem,1961/1962,out,False,Netherlands,Netherlands,0.0,0,?
311,153131,Kees Rijvers,Attacking Midfield,36,Netherlands,Saint-Étienne,NAC,1962/1963,in,True,France,Netherlands,0.0,0,?
312,188744,Ad Graaumans,Left Midfield,15,Netherlands,UVV '40,NAC,1962/1963,in,False,Netherlands,Netherlands,0.0,0,?
313,153036,Pauke Meijers,Right Winger,28,Netherlands,NAC,NEC,1962/1963,out,False,Netherlands,Netherlands,0.0,0,?
314,154028,Daan Schrijvers,Centre-Back,20,Netherlands,NAC,DWS,1962/1963,out,False,Netherlands,Netherlands,0.0,0,?
315,152662,Cor Luiten,Forward,33,Netherlands,SC Enschede,AVV DOS Utrecht,1962/1963,in,False,Netherlands,Netherlands,0.0,0,?
316,324375,Gerrie Hup,Forward,23,Netherlands,ADO,AVV DOS Utrecht,1962/1963,in,False,Netherlands,Netherlands,0.0,0,?
317,240684,Jacques Westphaal,Defender,33,Netherlands,DWS,AVV DOS Utrecht,1962/1963,in,False,Netherlands,Netherlands,0.0,0,?
318,632016,Karel Sülzle,Right-Back,22,Netherlands,AVV DOS Utrecht,Wageningen,1962/1963,out,False,Netherlands,Netherlands,0.0,0,?
319,188706,Bert Theunissen,Centre-Forward,22,Netherlands,AVV DOS Utrecht,Heracles,1962/1963,out,False,Netherlands,Netherlands,0.0,0,
320,188583,Henk Zoetendal,Right Midfield,20,Netherlands,Unknown,GVAV Groningen,1962/1963,in,True,,Netherlands,0.0,0,?
321,224788,Pier Alma,Forward,22,Netherlands,Leeuwarden,GVAV Groningen,1962/1963,in,False,Netherlands,Netherlands,0.0,0,?
322,323693,Gerard Pluim,Forward,17,Netherlands,Unknown,GVAV Groningen,1962/1963,in,True,,Netherlands,0.0,0,?
323,323657,Gosse Beukema,Forward,21,Netherlands,Unknown,GVAV Groningen,1962/1963,in,True,,Netherlands,0.0,0,?
324,239499,Abel Alting jr.,Defender,29,Netherlands,GVAV Groningen,Unknown,1962/1963,out,True,Netherlands,,0.0,0,?
325,352051,Bé Kuiper,Central Midfield,27,Netherlands,GVAV Groningen,Veendam,1962/1963,out,False,Netherlands,Netherlands,0.0,0,?
326,151524,Thijs Libregts,Midfielder,21,Netherlands,Excelsior,RV & AV Feijenoord,1962/1963,in,False,Netherlands,Netherlands,0.0,0,?
327,239556,Andries van Dijk,Goalkeeper,26,Netherlands,Sparta,RV & AV Feijenoord,1962/1963,in,False,Netherlands,Netherlands,0.0,0,?
328,153946,Piet Romeijn,Right-Back,22,Netherlands,SVV,RV & AV Feijenoord,1962/1963,in,False,Netherlands,Netherlands,0.0,0,?
329,152529,Piet Kruiver,Centre-Forward,24,Netherlands,Vicenza,RV & AV Feijenoord,1962/1963,in,True,Italy,Netherlands,0.0,0,?
330,240591,Rini van Woerden,Midfielder,28,Netherlands,RV & AV Feijenoord,DWS,1962/1963,out,False,Netherlands,Netherlands,0.0,11,
331,241209,Mosje Temming,Midfielder,22,Netherlands,RV & AV Feijenoord,DWS,1962/1963,out,False,Netherlands,Netherlands,0.0,0,?
332,151672,Aad Bak,Left Midfield,36,Netherlands,RV & AV Feijenoord,Retired,1962/1963,out,True,Netherlands,,0.0,0,-
333,241345,Nico Roodbergen,Left-Back,26,Netherlands,RV & AV Feijenoord,Retired,1962/1963,out,True,Netherlands,,0.0,0,-
334,409597,Ben Zweers,Centre-Forward,28,Netherlands,Elinkwijk,SC Enschede,1962/1963,in,False,Netherlands,Netherlands,0.0,0,?
335,618171,Gyula Nemes,Forward,24,Hungary,Cercle Brugge,SC Enschede,1962/1963,in,True,Belgium,Netherlands,0.0,0,?
336,517282,Hans Pfeiffer,Centre-Forward,25,Germany,SC Enschede,Go Ahead,1962/1963,out,False,Netherlands,Netherlands,0.0,0,?
337,323127,Jaap Advocaat,Left Winger,21,Netherlands,SC Enschede,Leeuwarden,1962/1963,out,False,Netherlands,Netherlands,0.0,0,?
338,147962,Rolf Lendzian,Forward,22,Germany,SC Enschede,RW Oberhausen,1962/1963,out,True,Netherlands,Germany,0.0,0,?
339,152111,Piet Giesen,Right Winger,16,Netherlands,Roda JC,PSV Eindhoven,1962/1963,in,False,Netherlands,Netherlands,0.0,0,?
340,314512,Jan van der Meer,Centre-Back,26,Netherlands,Leeuwarden,PSV Eindhoven,1962/1963,in,False,Netherlands,Netherlands,0.0,0,?
341,188701,Gerard Hoenen,Midfielder,21,Netherlands,Unknown,PSV Eindhoven,1962/1963,in,True,,Netherlands,0.0,0,?
342,188697,Rini Bartels,Midfielder,22,Netherlands,Unknown,PSV Eindhoven,1962/1963,in,True,,Netherlands,0.0,0,?
343,382110,George Voorjans,Right-Back,24,Netherlands,PSV Eindhoven,Helmondia '55,1962/1963,out,False,Netherlands,Netherlands,0.0,5,
344,650473,Gordon Nutt,Right Winger,29,England,PSV Eindhoven,Hereford Utd.,1962/1963,out,True,Netherlands,England,0.0,0,?
345,617120,Pierre Kusters,Defender,23,Netherlands,Roda JC,Fortuna'54,1962/1963,in,False,Netherlands,Netherlands,0.0,0,?
346,390750,Jo Pepels,Centre-Back,18,Netherlands,Fortuna '54 U19,Fortuna'54,1962/1963,in,False,Netherlands,Netherlands,0.0,0,-
347,390745,Sef Horsels,Central Midfield,18,Netherlands,Fortuna '54 U19,Fortuna'54,1962/1963,in,False,Netherlands,Netherlands,0.0,0,-
348,654145,Giel Stevelmans,Centre-Forward,18,Netherlands,Fortuna '54 U19,Fortuna'54,1962/1963,in,False,Netherlands,Netherlands,0.0,0,-
349,148736,Faas Wilkes,Centre-Forward,38,Netherlands,Fortuna'54,Xerxes,1962/1963,out,False,Netherlands,Netherlands,0.0,0,?
350,151560,Henk Angenent,Forward,32,Netherlands,Fortuna'54,Haarlem,1962/1963,out,False,Netherlands,Netherlands,0.0,0,?
351,316881,Béla Bodnár,Forward,26,Hungary,SC Concordia,RV & AV Sparta,1962/1963,in,True,Germany,Netherlands,0.0,0,Free transfer
352,316894,Carl Wilson,Centre-Forward,22,England,Millwall,RV & AV Sparta,1962/1963,in,True,England,Netherlands,0.0,0,?
353,316872,Piet de Groot,Right-Back,22,Netherlands,GVAV Rapiditas,RV & AV Sparta,1962/1963,in,False,Netherlands,Netherlands,0.0,0,?
354,135781,Pim Doesburg,Goalkeeper,18,Netherlands,Sparta U19,RV & AV Sparta,1962/1963,in,False,Netherlands,Netherlands,0.0,0,-
355,316882,Gerard Bouwer,Left-Back,21,Netherlands,Sparta U19,RV & AV Sparta,1962/1963,in,False,Netherlands,Netherlands,0.0,0,-
356,317342,Ted Langerak,Centre-Forward,19,Netherlands,Sparta U19,RV & AV Sparta,1962/1963,in,False,Netherlands,Netherlands,0.0,0,-
357,316873,Ben de Vries,Forward,20,Netherlands,RV & AV Sparta,Unknown,1962/1963,out,True,Netherlands,,0.0,0,Free transfer
358,241323,Bep Zaal,Left Winger,29,Netherlands,RV & AV Sparta,Xerxes,1962/1963,out,False,Netherlands,Netherlands,0.0,7,
359,239556,Andries van Dijk,Goalkeeper,26,Netherlands,RV & AV Sparta,Feijenoord,1962/1963,out,False,Netherlands,Netherlands,0.0,0,?
360,239510,Joop Daniëls,Left Winger,30,Netherlands,RV & AV Sparta,SVV,1962/1963,out,False,Netherlands,Netherlands,0.0,0,?
361,241253,Jan Allart,Forward,25,Netherlands,RV & AV Sparta,SVV,1962/1963,out,False,Netherlands,Netherlands,0.0,0,?
362,316432,Henk Janssen,Centre-Forward,25,Netherlands,RV & AV Sparta,Unknown,1962/1963,out,True,Netherlands,,0.0,0,?
363,151902,Jeu van Bun,Right-Back,43,Netherlands,RV & AV Sparta,Retired,1962/1963,out,True,Netherlands,,0.0,0,-
364,187058,Karel Vesters,Midfielder,21,Netherlands,Ajax U19,Ajax Amsterdam,1962/1963,in,False,Netherlands,Netherlands,0.0,0,-
365,188564,Jan van Veen,Centre-Back,19,Netherlands,Ajax U19,Ajax Amsterdam,1962/1963,in,False,Netherlands,Netherlands,0.0,0,-
366,207494,Hennie Schipper,Midfielder,18,Netherlands,Ajax U19,Ajax Amsterdam,1962/1963,in,False,Netherlands,Netherlands,0.0,0,-
